,customer_key,gender,name,city,state_code,state,zip_code,country,continent,birthday
13185,1823888,Male,Thomas Obregon,Houston,TX,Texas,77074,United States,North America,1983-04-22
13186,1824297,Male,Kenneth Davis,Mission Viejo,CA,California,92692,United States,North America,1948-12-20
13187,1824381,Male,Scott Sullivan,Lumberton,NC,North Carolina,28358,United States,North America,1956-12-01
13188,1824698,Male,Brandon Williams,Fremont,NE,Nebraska,68025,United States,North America,1972-01-06
13189,1825107,Male,James Williams,Kennett,MO,Missouri,63857,United States,North America,1970-07-29
13190,1825161,Male,Dennis Clouser,Los Angeles,CA,California,90017,United States,North America,1936-07-13
13191,1825407,Female,Karen Holt,Springdale,AR,Arkansas,72764,United States,North America,1958-10-29
13192,1825416,Male,Vincent Lanza,Gardena,CA,California,90247,United States,North America,1939-12-18
13193,1825577,Female,Kathleen Doughty,Greensboro,NC,North Carolina,27406,United States,North America,1946-07-24
13194,1825586,Female,Mikki Hill,Nashville,TN,Tennessee,37201,United States,North America,2000-07-03
13195,1825775,Female,Diedre Jackson,Dallas,TX,Texas,75247,United States,North America,1981-10-31
13196,1825918,Male,Kenneth Whitehead,Garland,TX,Texas,75040,United States,North America,2001-11-03
13197,1825948,Male,William Youmans,Delft,MN,Minnesota,56124,United States,North America,1968-07-08
13198,1826200,Male,Ali Bentley,Dallas,TX,Texas,75204,United States,North America,1940-11-26
13199,1826355,Male,Melvin Vanwagoner,Lexington Park,MD,Maryland,20653,United States,North America,1945-11-26
13200,1826392,Male,Glenn Nall,Manvel,ND,North Dakota,58256,United States,North America,1957-12-03
13201,1826459,Female,Melissa Garcia,Austin,TX,Texas,78756,United States,North America,1955-07-17
13202,1826486,Male,Robert Gordon,Lostine,OR,Oregon,97885,United States,North America,1980-10-21
13203,1826576,Male,Dewayne Sauceda,Bridgeview,IL,Illinois,60455,United States,North America,1965-07-14
13204,1826676,Male,Randy Groves,Sheboygan Falls,WI,Wisconsin,53085,United States,North America,1959-11-01
13205,1826756,Male,Bernard Kellar,Northridge,CA,California,91324,United States,North America,1944-07-03
13206,1826940,Male,Abel Touchette,East Lansing,MI,Michigan,48823,United States,North America,1988-09-02
13207,1826964,Male,Charles Lewis,Bryan,TX,Texas,77803,United States,North America,1975-04-19
13208,1826974,Female,Thelma Timmons,Bloomfield Township,MI,Michigan,48302,United States,North America,1948-01-21
13209,1827075,Male,Frank Roberts,Scandia,KS,Kansas,66966,United States,North America,1996-02-07
13210,1827136,Male,Allen Williams,Houston,TX,Texas,77063,United States,North America,1946-07-22
13211,1827151,Male,Charles Kelso,Maypearl,TX,Texas,76064,United States,North America,2000-03-27
13212,1827243,Female,Carolyn Major,Corpus Christi,TX,Texas,78401,United States,North America,1978-03-03
13213,1827689,Male,Lewis Boyd,Tsaile,AZ,Arizona,86556,United States,North America,1999-08-19
13214,1827725,Female,Angelina Forehand,Sparks,NV,Nevada,89431,United States,North America,1986-11-21
13215,1827746,Male,Jerry Chavez,Norcross,GA,Georgia,30071,United States,North America,1982-12-12
13216,1827824,Female,Rose Jones,New York,NY,New York,10016,United States,North America,1940-06-12
13217,1827887,Female,Frances Lankford,Los Angeles,CA,California,90071,United States,North America,1992-11-12
13218,1827897,Male,Nathan Perez,Douglas,GA,Georgia,31533,United States,North America,1964-01-04
13219,1828009,Female,Julia Hunsucker,South Deerfield,MA,Massachusetts,1373,United States,North America,1986-02-14
13220,1828240,Male,Russell Devlin,Monticello,GA,Georgia,31064,United States,North America,1970-06-18
13221,1828414,Male,Aaron Collis,Denver,CO,Colorado,80221,United States,North America,1949-01-07
13222,1828585,Male,Michael Grubb,Tucson,AZ,Arizona,85701,United States,North America,1939-06-16
13223,1828608,Male,Jason Carlson,Elk Grove Village,IL,Illinois,60007,United States,North America,1987-08-06
13224,1828761,Male,Alfred Silva,Page,AZ,Arizona,86040,United States,North America,1936-08-26
13225,1828828,Female,Angelica Timm,Los Angeles,CA,California,90071,United States,North America,1975-09-30
13226,1828948,Female,Delores Stephens,Indianapolis,IN,Indiana,46204,United States,North America,1985-02-02
13227,1829007,Female,Alice Patton,Baltimore,MD,Maryland,21202,United States,North America,1965-02-18
13228,1829128,Female,Linda Dixon,Lakehurst,NJ,New Jersey,8733,United States,North America,1990-02-16
13229,1829280,Male,Tim Arnette,Redmond,OR,Oregon,97756,United States,North America,1950-07-06
13230,1829393,Male,Wayne Katz,Sedalia,MO,Missouri,65301,United States,North America,1977-05-10
13231,1829833,Female,Paula Elliott,Southfield,MI,Michigan,48075,United States,North America,1935-06-22
13232,1829841,Male,Ramon Nipper,West Roxbury,MA,Massachusetts,2132,United States,North America,1954-10-26
13233,1830019,Female,Jill Grant,Austin,TX,Texas,78746,United States,North America,1986-01-17
13234,1830222,Female,Lori Frazier,Opelousas,LA,Louisiana,70570,United States,North America,1941-09-03
13235,1830367,Male,Emanuel Easley,Booneville,AR,Arkansas,72927,United States,North America,1965-04-24
13236,1830423,Male,Douglas Lowe,Kalispell,MT,Montana,59901,United States,North America,1965-10-11
13237,1830441,Female,Gail Chambers,Williams,CA,California,95987,United States,North America,1936-08-07
13238,1830633,Male,Daniel Adame,Philadelphia,PA,Pennsylvania,19108,United States,North America,1966-10-12
13239,1830954,Male,Don Martinez,Bloomfield Township,MI,Michigan,48302,United States,North America,1941-01-19
13240,1831168,Male,Bruce Mosley,Omaha,NE,Nebraska,68164,United States,North America,1950-10-28
13241,1831399,Female,Sheila Beem,Troy,MI,Michigan,48098,United States,North America,1948-11-08
13242,1831518,Male,David Howell,Grand Forks Air Base,MN,Minnesota,58228,United States,North America,1950-06-19
13243,1831770,Female,Marie Phillips,Colorado Springs,CO,Colorado,80903,United States,North America,1993-06-15
13244,1832086,Female,Mary Woods,Dearborn,MI,Michigan,48126,United States,North America,1995-08-07
13245,1832245,Male,Richard Myers,Urbandale,IA,Iowa,50322,United States,North America,1983-06-16
13246,1832415,Male,Miles Akers,Greenville,SC,South Carolina,29601,United States,North America,1967-06-17
13247,1832804,Female,Kimberly Johnson,Manhattan,NY,New York,10016,United States,North America,2001-06-26
13248,1832926,Male,Neil Reeve,Houston,TX,Texas,77032,United States,North America,1962-08-20
13249,1832998,Male,Stephen Shaw,Columbus,OH,Ohio,43215,United States,North America,1971-08-14
13250,1833076,Male,Edward Garcia,Rocky Mount,NC,North Carolina,27801,United States,North America,1957-08-19
13251,1833178,Male,Eric Cummings,Grand Rapids,MI,Michigan,49505,United States,North America,2001-01-17
13252,1833206,Female,Judith Seaton,Texarkana,TX,Texas,75501,United States,North America,1939-12-08
13253,1833460,Male,John Bishop,Norfolk,VA,Virginia,23502,United States,North America,1971-03-19
13254,1833503,Female,Edith Jones,Port St Joe,FL,Florida,32456,United States,North America,1996-11-22
13255,1833543,Male,Michael Scott,Mansfield,OH,Ohio,44907,United States,North America,1959-10-04
13256,1833615,Male,Eddy Grider,Wheeling,WV,West Virginia,26003,United States,North America,1989-08-17
13257,1833687,Female,Anna Armstrong,Sunnyvale,CA,California,94089,United States,North America,1940-12-16
13258,1833739,Male,David Henson,Chicago,IL,Illinois,60607,United States,North America,1971-10-01
13259,1834027,Female,Misty Robinson,Turlock,CA,California,95380,United States,North America,1977-05-05
13260,1834034,Male,Gregory McCurdy,Chicago,IL,Illinois,60631,United States,North America,1951-04-12
13261,1834262,Male,Timothy Cook,Lexington,KY,Kentucky,40505,United States,North America,1959-09-22
13262,1834499,Male,Justin Zak,Riverside,CA,California,92503,United States,North America,1948-02-11
13263,1834516,Male,Roy Hendrix,New Orleans,LA,Louisiana,70112,United States,North America,1977-03-07
13264,1834537,Male,Ralph Parsons,Orono,ME,Maine,4473,United States,North America,1983-02-03
13265,1834579,Male,Walker Bell,Boise,ID,Idaho,83702,United States,North America,1943-07-17
13266,1834801,Male,Perry Walker,Tomales,CA,California,91971,United States,North America,1947-08-11
13267,1834856,Male,Rickie Gibson,Toledo,OH,Ohio,43609,United States,North America,1980-09-07
13268,1835239,Male,Wilfredo Jones,New York,NY,New York,10036,United States,North America,1955-07-30
13269,1835506,Female,Gina Tabb,Wichita,KS,Kansas,67202,United States,North America,1940-09-07
13270,1835626,Female,Dorothy Ward,San Antonio,TX,Texas,78212,United States,North America,1976-01-07
13271,1835733,Female,Kristi Turley,Baltimore,MD,Maryland,21201,United States,North America,1970-10-19
13272,1835849,Female,Amanda Couture,Bowling Green,KY,Kentucky,42101,United States,North America,1965-01-03
13273,1836038,Female,Carrie Brown,Herndon,VA,Virginia,20170,United States,North America,1973-04-27
13274,1836280,Female,Delmy Dunbar,Wooster,OH,Ohio,44691,United States,North America,2001-10-07
13275,1836318,Female,Katherine Red,Chicago,IL,Illinois,60631,United States,North America,1988-03-20
13276,1836410,Female,Natalie Arias,San Francisco,CA,California,94108,United States,North America,1983-06-25
13277,1836507,Male,Robert Barbosa,Melrose,MN,Minnesota,56352,United States,North America,1961-03-02
13278,1836599,Male,Jonathan Johnson,Miami,FL,Florida,33128,United States,North America,2001-04-10
13279,1836932,Male,Johnathan Thomas,Rancho Santa Margarita,CA,California,92688,United States,North America,1964-01-07
13280,1837049,Female,Sherrie Horne,Pottstown,PA,Pennsylvania,19464,United States,North America,1990-10-05
13281,1837160,Male,Thomas Santiago,Oakland,CA,California,94612,United States,North America,1957-01-22
13282,1837300,Female,Stacy Woodard,Sioux City,IA,Iowa,51101,United States,North America,1991-06-06
13283,1837360,Male,Robert Maher,Westminster,CO,Colorado,80030,United States,North America,1974-08-14
13284,1837395,Male,David Moore,Philadelphia,PA,Pennsylvania,19108,United States,North America,1936-10-12
13285,1837602,Male,Ricky Hayes,Girard,TX,Texas,79518,United States,North America,1989-02-23
13286,1837603,Male,Keith Whitney,Paso Robles,CA,California,93446,United States,North America,1954-11-06
13287,1837627,Male,John Schulz,Glendale,OH,Ohio,45246,United States,North America,1960-06-01
13288,1837766,Female,Pauline Adams,Los Angeles,CA,California,90071,United States,North America,1996-06-13
13289,1838182,Male,Salvador McCray,Manhattan,NY,New York,10016,United States,North America,1960-08-05
13290,1838770,Male,Patrick Dessert,Arlington,TX,Texas,76011,United States,North America,1967-10-19
13291,1838798,Female,Judith Post,Prue,OK,Oklahoma,74060,United States,North America,1951-02-25
13292,1838833,Male,Graham Fouche,Carsonville,MI,Michigan,48419,United States,North America,1954-02-05
13293,1838885,Female,Laurel Joseph,Huntsville,AL,Alabama,35806,United States,North America,1982-04-23
13294,1838893,Male,Donald Garcia,Fullerton,CA,California,93632,United States,North America,1987-01-31
13295,1839336,Male,Jesus Perryman,Camillus,NY,New York,13031,United States,North America,2000-11-03
13296,1839627,Male,William Falcon,Garfield Heights,OH,Ohio,44125,United States,North America,1990-02-21
13297,1839784,Male,Emilio Winter,Knoxville,TN,Tennessee,37902,United States,North America,1997-03-11
13298,1839909,Male,John Miller,Houston,TX,Texas,77014,United States,North America,1984-09-24
13299,1839940,Female,Elizabeth Littlejohn,Mahanoy City,PA,Pennsylvania,17948,United States,North America,1958-08-02
13300,1840032,Male,Wilbert Jones,Munich,ND,North Dakota,58352,United States,North America,1971-11-30
13301,1840147,Female,Noelle Gonzalez,Chicago,IL,Illinois,60601,United States,North America,1935-08-14
13302,1840223,Male,Jerry Morton,Seattle,WA,Washington,98101,United States,North America,1944-05-11
13303,1840260,Female,Mary Slaughter,New Brunswick,NJ,New Jersey,8901,United States,North America,1941-10-10
13304,1840664,Male,Theodore Stirling,Westland,MI,Michigan,48185,United States,North America,2001-08-14
13305,1840835,Male,Neal Roberts,Southfield,MI,Michigan,48075,United States,North America,1937-12-08
13306,1841513,Female,Sharon Carter,Saint Louis,MO,Missouri,63108,United States,North America,1947-01-11
13307,1841548,Male,Vernon Domingo,Brentwood,CA,California,94513,United States,North America,1989-10-27
13308,1841562,Male,Charles Carlson,Golden,CO,Colorado,80401,United States,North America,1995-08-29
13309,1841571,Male,Bryan Knight,Georgetown,OH,Ohio,45121,United States,North America,1990-10-07
13310,1841795,Male,Jordan Carrington,Baltimore,MD,Maryland,21201,United States,North America,1996-08-16
13311,1841859,Female,Debra Clay,South Burlington,VT,Vermont,5403,United States,North America,1947-04-22
13312,1841888,Male,Scott Jones,Washington,MD,Maryland,20005,United States,North America,1996-09-10
13313,1842010,Female,Lisa Dubois,Boston,MA,Massachusetts,2110,United States,North America,1944-09-22
13314,1842041,Male,Harlan Haley,Fargo,ND,North Dakota,58102,United States,North America,1976-07-10
13315,1842058,Male,Danial Mayfield,San Diego,CA,California,92111,United States,North America,1949-06-18
13316,1842116,Male,William Burke,Miramar,FL,Florida,33025,United States,North America,1989-09-19
13317,1842350,Male,Fred Kea,Pleasanton,CA,California,94588,United States,North America,1984-09-17
13318,1842475,Male,David Thomas,Maryville,TN,Tennessee,37801,United States,North America,1975-05-03
13319,1842526,Female,Mary Moreno,Dale City,VA,Virginia,22193,United States,North America,1959-11-11
13320,1842681,Female,Hilda Weir,Sacramento,CA,California,95814,United States,North America,1961-02-12
13321,1842830,Female,Deanna German,Oklahoma City,OK,Oklahoma,73107,United States,North America,1994-05-16
13322,1842847,Male,Aubrey Barrett,Johnson City,NY,New York,13790,United States,North America,1960-12-27
13323,1842942,Female,Grace Oneal,Ventura,CA,California,93003,United States,North America,1941-03-02
13324,1843033,Male,James Wheeler,Portland,OR,Oregon,97205,United States,North America,1966-06-15
13325,1843318,Male,Charles Wilkins,Salinas,CA,California,93901,United States,North America,1969-03-09
13326,1843621,Female,Chiquita Barrios,Cincinnati,OH,Ohio,45202,United States,North America,1955-10-20
13327,1843636,Male,Arron Carreon,Norwood,NY,New York,13668,United States,North America,1985-10-04
13328,1843729,Female,Catherine Harper,Livonia,MI,Michigan,48150,United States,North America,1996-06-03
13329,1843780,Male,Shawn Grimes,Winchester,NH,New Hampshire,3470,United States,North America,1957-03-06
13330,1843882,Female,Gloria Stewart,Westland,MI,Michigan,48185,United States,North America,1973-10-13
13331,1844148,Female,Rose Thorp,Tonawanda,NY,New York,14150,United States,North America,1965-06-03
13332,1844416,Male,Marion Hamblin,Rockford,MN,Minnesota,55373,United States,North America,1993-12-30
13333,1844682,Male,Stephen Hamilton,Arlington,VA,Virginia,22201,United States,North America,1937-09-07
13334,1845069,Female,Brooke Cassette,Benndale,MS,Mississippi,39450,United States,North America,1964-02-03
13335,1845084,Male,David Gilmore,Bluefield,WV,West Virginia,24701,United States,North America,2001-12-12
13336,1845277,Male,Justin Stanford,New York,NY,New York,10029,United States,North America,1995-07-18
13337,1845296,Male,Bernard Colon,Camden,NJ,New Jersey,8102,United States,North America,1952-08-19
13338,1845648,Male,Carlos Baldwin,South China,ME,Maine,4358,United States,North America,1950-12-31
13339,1845761,Male,Chad Ash,Bolton,MA,Massachusetts,1740,United States,North America,1980-04-18
13340,1845770,Male,Frederick Stubbs,N. Miami,FL,Florida,33137,United States,North America,1981-03-12
13341,1846024,Male,Rod Scott,New York,NY,New York,10011,United States,North America,1954-06-09
13342,1846325,Male,Michael Montenegro,San Ramon,CA,California,94583,United States,North America,1995-11-05
13343,1846392,Female,Viviana Estevez,Bloomington,IN,Indiana,47408,United States,North America,1941-09-09
13344,1846531,Female,Mary Weingartner,Newark,NJ,New Jersey,7102,United States,North America,1957-07-30
13345,1846768,Female,Lisa Collins,Chicago,IL,Illinois,60606,United States,North America,1936-07-04
13346,1846866,Male,Joseph Marcus,Vacaville,CA,California,95688,United States,North America,1968-10-07
13347,1847006,Female,Stephanie Hayes,Elton,LA,Louisiana,70532,United States,North America,1950-05-05
13348,1847047,Male,David Dixon,Rochelle Park,NJ,New Jersey,7662,United States,North America,1965-09-13
13349,1847562,Male,Edgar McLemore,Poughkeepsie,NY,New York,12601,United States,North America,1995-11-25
13350,1847709,Male,Thomas Presley,Fort Wayne,IN,Indiana,46818,United States,North America,1987-02-05
13351,1848290,Male,John Baez,Boston,MA,Massachusetts,2110,United States,North America,1949-08-08
13352,1848327,Female,Veronica Holt,Sedona,AZ,Arizona,86341,United States,North America,1973-06-09
13353,1848442,Male,Larry Lewis,Norton Shores,MI,Michigan,49441,United States,North America,1966-04-04
13354,1848729,Male,John Krause,San Francisco,CA,California,94108,United States,North America,1962-05-02
13355,1848776,Male,Eugene Kyle,Dallas,TX,Texas,75207,United States,North America,1997-07-10
13356,1849306,Male,Chad Coon,East Lansing,MI,Michigan,48823,United States,North America,1984-08-15
13357,1849364,Male,Lester Moffett,Greenfield,IN,Indiana,46140,United States,North America,1948-03-15
13358,1849584,Female,Amanda Middleton,Rancho Cordova,CA,California,95742,United States,North America,1992-07-10
13359,1849625,Female,Mary Blanchard,San Antonio,TX,Texas,78209,United States,North America,1937-04-17
13360,1849661,Female,Karen Howard,Omaha,NE,Nebraska,68132,United States,North America,1957-11-04
13361,1849831,Female,Audra Conte,Saint Joseph,MO,Missouri,64501,United States,North America,1948-03-23
13362,1850237,Female,Mary White,Dallas,TX,Texas,75216,United States,North America,1939-08-06
13363,1850415,Male,William Jeffery,Sumter,SC,South Carolina,29150,United States,North America,1969-03-10
13364,1850913,Female,Deborah Apgar,Milwaukee,WI,Wisconsin,53226,United States,North America,1995-02-28
13365,1851016,Female,Cynthia Campbell,Hitchcock,TX,Texas,77563,United States,North America,1942-08-28
13366,1851066,Male,Robert Holland,El Paso,TX,Texas,79901,United States,North America,1974-10-31
13367,1851176,Female,Wendi Moye,Chicago,IL,Illinois,60607,United States,North America,1988-08-05
13368,1851335,Male,Joel Torres,Tucson,AZ,Arizona,85704,United States,North America,1978-07-27
13369,1851698,Male,Justin Moten,Port Ludlow,WA,Washington,98365,United States,North America,1989-05-02
13370,1851881,Male,Vernon Keaton,Crowley Lake,CA,California,93514,United States,North America,1942-05-24
13371,1851888,Male,Michael Ankney,Westhoff,TX,Texas,77994,United States,North America,1962-08-14
13372,1851889,Male,Jeffrey Ritchey,Houston,TX,Texas,77036,United States,North America,1951-07-29
13373,1851932,Female,Evangelina Danko,Baton Rouge,LA,Louisiana,70814,United States,North America,1979-11-30
13374,1852391,Female,Fern Robinson,Knob Noster,MO,Missouri,65336,United States,North America,1996-09-17
13375,1852515,Male,Albert Pickney,Polo,MO,Missouri,64671,United States,North America,1936-11-06
13376,1852635,Female,Deborah Butler,Fort Smith,AR,Arkansas,72901,United States,North America,1978-10-04
13377,1853071,Female,Velma Walsh,Tucson,AZ,Arizona,85701,United States,North America,1967-04-29
13378,1853111,Female,Debbie Beck,San Angelo,TX,Texas,76903,United States,North America,1950-07-10
13379,1853113,Male,Sammie Rountree,La Grange,IL,Illinois,60525,United States,North America,1948-09-23
13380,1853251,Female,Kelli Boisvert,Davenport,NY,New York,13750,United States,North America,1953-12-12
13381,1853279,Male,Richard Scott,Troutville,VA,Virginia,24175,United States,North America,1981-07-05
13382,1853561,Male,Herbert Sill,Forreston,IL,Illinois,61030,United States,North America,1947-05-15
13383,1853633,Male,Walter Carrasquillo,Bessemer,MI,Michigan,49911,United States,North America,1994-08-28
13384,1853699,Female,Young Hudson,Chandler,OK,Oklahoma,74834,United States,North America,1956-08-17
13385,1853810,Female,Janice Guyer,Newark,DE,Delaware,19714,United States,North America,1944-03-15
13386,1853858,Female,Frances Yon,Stlouis,MO,Missouri,63101,United States,North America,1998-02-25
13387,1854100,Female,Carol Wright,South Bend,IN,Indiana,46601,United States,North America,1948-01-27
13388,1854194,Female,Marie Walker,Powers,OR,Oregon,97466,United States,North America,1956-03-24
13389,1854270,Male,Greg White,West Chester,PA,Pennsylvania,19382,United States,North America,1993-07-12
13390,1854450,Female,Ruth Brogden,Nashua,NH,New Hampshire,3060,United States,North America,1935-06-21
13391,1854563,Female,Faye Cloud,Orange City,FL,Florida,32763,United States,North America,1943-06-26
13392,1854577,Male,Leonard Jury,Jackson,MS,Mississippi,39213,United States,North America,1995-11-12
13393,1854760,Male,Jason Link,Sacramento,CA,California,95814,United States,North America,1995-08-23
13394,1854956,Male,David Myers,Peoria,IL,Illinois,61602,United States,North America,1984-12-10
13395,1855046,Female,Carla Jobe,Racine,WI,Wisconsin,53403,United States,North America,1938-10-30
13396,1855193,Female,Samantha Burnham,La Mesa,CA,California,91941,United States,North America,1964-07-26
13397,1855347,Female,Anna Johnson,Beaverton,OR,Oregon,97005,United States,North America,1971-12-23
13398,1855461,Male,John Herold,Chattanooga,TN,Tennessee,37404,United States,North America,1989-10-24
13399,1855661,Female,Norma Smail,Saginaw,MI,Michigan,48607,United States,North America,1961-11-29
13400,1855763,Male,Robert Elder,Minneapolis,MN,Minnesota,55415,United States,North America,1973-12-08
13401,1855892,Male,Michael Johnson,Sugar Land,TX,Texas,77478,United States,North America,1942-04-29
13402,1855926,Female,Doris Pero,Klamath Falls,OR,Oregon,97601,United States,North America,1998-03-06
13403,1855974,Male,Toney Taylor,Franklin,MA,Massachusetts,2038,United States,North America,1985-04-22
13404,1856070,Female,Jennifer Bertrand,Parma,MO,Missouri,63870,United States,North America,1967-09-05
13405,1856073,Female,Penny Lopez,Wayne,NJ,New Jersey,7477,United States,North America,1982-07-18
13406,1856080,Female,Ann Griffin,Sarasota,FL,Florida,34236,United States,North America,1936-12-28
13407,1856165,Male,Jeffrey Schrader,Eagle Pass,TX,Texas,78852,United States,North America,1961-03-10
13408,1856179,Male,Lee Jones,Milan,MO,Missouri,63556,United States,North America,1946-04-28
13409,1856221,Female,Stephanie Moore,Folsom,CA,California,95630,United States,North America,1947-05-05
13410,1856367,Female,Stella Green,Birmingham,AL,Alabama,35222,United States,North America,1967-06-27
13411,1856429,Female,Lydia Navarro,Milwaukee,WI,Wisconsin,53202,United States,North America,1988-07-08
13412,1856634,Female,Angela Tate,Randolph,MA,Massachusetts,2368,United States,North America,1960-03-14
13413,1856679,Male,Hugo Lopez,Winfield,MO,Missouri,63389,United States,North America,1936-04-08
13414,1856690,Male,Derrick Patterson,Manchester,NH,New Hampshire,3101,United States,North America,1957-10-10
13415,1856828,Female,Diana Hawkins,Rockville,MD,Maryland,20850,United States,North America,1952-12-20
13416,1857129,Female,Anna Collard,Shreveport,LA,Louisiana,71101,United States,North America,1984-07-05
13417,1857319,Female,Carmen Walker,Chicago,IL,Illinois,60606,United States,North America,1996-07-26
13418,1857436,Male,Richard Krauss,Southfield,MI,Michigan,48235,United States,North America,1990-06-08
13419,1857461,Female,Ruth Rios,Stone Creek,OH,Ohio,43840,United States,North America,1996-08-22
13420,1857519,Male,Reginald Lee,Sugar Land,TX,Texas,77478,United States,North America,1954-06-15
13421,1857544,Male,Brian Hutson,Centennial,CO,Colorado,80111,United States,North America,1954-04-30
13422,1857564,Male,James Imes,Lynnwood,WA,Washington,98037,United States,North America,1953-05-27
13423,1857819,Female,Ofelia Altom,Ringling,OK,Oklahoma,73456,United States,North America,1994-08-14
13424,1857865,Female,Laura Payton,Alva,OK,Oklahoma,73717,United States,North America,1966-11-14
13425,1857896,Female,Martha Beaty,Owatonna,MN,Minnesota,55060,United States,North America,1964-07-07
13426,1857984,Male,Matthew Mullen,Downers Grove,IL,Illinois,60515,United States,North America,2001-12-22
13427,1858251,Male,Phillip Harper,Albany,GA,Georgia,31701,United States,North America,1943-05-03
13428,1858284,Female,Karen Rodriguez,Golden,CO,Colorado,80401,United States,North America,1960-03-12
13429,1858292,Female,Dolly Pond,Houston,TX,Texas,77026,United States,North America,1950-02-01
13430,1858660,Female,Avis Hunter,Woodland Hills,CA,California,91303,United States,North America,1975-01-23
13431,1858665,Female,Myrtice Cottrell,Philadelphia,PA,Pennsylvania,19108,United States,North America,1978-03-21
13432,1858749,Female,Constance Schimke,Lyndhurst,NJ,New Jersey,7071,United States,North America,1983-10-09
13433,1858814,Female,Jill Ward,Glenbrook,NV,Nevada,89413,United States,North America,1952-12-30
13434,1858963,Male,Thomas Moore,New Haven,CT,Connecticut,6510,United States,North America,1966-07-10
13435,1859011,Male,David Chaves,Wayne,NJ,New Jersey,7477,United States,North America,1978-12-26
13436,1859121,Male,Michael Panos,Tallahassee,FL,Florida,32301,United States,North America,1936-12-01
13437,1859167,Female,Ashley Hall,Irving,TX,Texas,75038,United States,North America,1975-08-08
13438,1859258,Female,Kimberly Wright,New Brunswick,NJ,New Jersey,8901,United States,North America,1940-07-02
13439,1859434,Male,Clarence Dunlap,Willow,AK,Alaska,99688,United States,North America,1945-04-21
13440,1859603,Female,Angela Beall,Piscataway,NJ,New Jersey,8854,United States,North America,1992-02-28
13441,1859707,Male,Wayne Snider,San Antonio,TX,Texas,78258,United States,North America,1972-12-13
13442,1859740,Female,Catherine Keller,Orlando,FL,Florida,32805,United States,North America,1939-01-20
13443,1859768,Female,Betty Holmes,Sterling,IL,Illinois,61081,United States,North America,1938-09-17
13444,1859855,Male,Richard Hartman,Salisbury,MD,Maryland,21875,United States,North America,1955-07-30
13445,1859902,Male,Elbert Quinn,Corpus Christi,TX,Texas,78405,United States,North America,1954-07-08
13446,1860085,Female,Ruth Adams,Del Rio,TX,Texas,78840,United States,North America,1965-01-19
13447,1860133,Male,Victor Bills,Grand Rapids,MI,Michigan,49503,United States,North America,1969-05-18
13448,1860245,Female,Mary Williams,Minneapolis,MN,Minnesota,55415,United States,North America,1978-12-25
13449,1860389,Male,Joseph Teeter,Southfield,MI,Michigan,48075,United States,North America,1952-12-23
13450,1860488,Male,Daniel Sherman,Everett,WA,Washington,98201,United States,North America,1961-06-11
13451,1860591,Female,Ruthie Armstead,Northglenn,CO,Colorado,80221,United States,North America,1975-07-23
13452,1860639,Female,Cheryl Noah,Salt Lake City,UT,Utah,84106,United States,North America,1976-04-23
13453,1860642,Female,Nancy Sherman,Medford,MN,Minnesota,55049,United States,North America,1973-12-04
13454,1861020,Male,Scott Fullen,Waimea,HI,Hawaii,96796,United States,North America,1999-01-15
13455,1861166,Female,Jada Rios,Houston,TX,Texas,77030,United States,North America,1962-09-19
13456,1861173,Male,Marion Henry,Portland,PA,Pennsylvania,97205,United States,North America,1976-02-08
13457,1861203,Female,Ellen Eskew,New Orleans,LA,Louisiana,70112,United States,North America,1968-06-18
13458,1861290,Male,Thomas Odaniel,Wisconsin Rapids,WI,Wisconsin,54494,United States,North America,1935-09-07
13459,1861308,Female,Maria Murray,Deerfield Beach,FL,Florida,33441,United States,North America,1995-08-03
13460,1861354,Female,Ann Chafin,Los Angeles,CA,California,90022,United States,North America,2000-12-04
13461,1861363,Male,Mike Cole,Spokane,WA,Washington,99201,United States,North America,1968-02-10
13462,1861576,Male,Jeffrey Rodriguez,Dallas,TX,Texas,75287,United States,North America,1974-07-16
13463,1861686,Female,Henrietta Kinlaw,Greenwood Lake,NY,New York,10925,United States,North America,1948-11-15
13464,1861844,Female,Holly Prichard,Morgantown,WV,West Virginia,26505,United States,North America,1988-05-04
13465,1862500,Female,Elizabeth Turner,Philadelphia,NJ,New Jersey,19123,United States,North America,1967-02-22
13466,1862520,Male,Karl Flores,Cayce,SC,South Carolina,29033,United States,North America,1997-04-27
13467,1862524,Female,Patricia Vaughn,Redlands,CA,California,92373,United States,North America,1989-03-25
13468,1862622,Male,Ralph Flakes,Stamford,CT,Connecticut,6902,United States,North America,1973-12-07
13469,1862651,Female,Stephanie Dudley,Petaluma,CA,California,94952,United States,North America,1945-01-07
13470,1862990,Female,Joyce Scott,Carlsbad,CA,California,92008,United States,North America,1968-08-26
13471,1863297,Male,Scot Johnson,Poughkeepsie,NY,New York,12601,United States,North America,1956-01-19
13472,1863384,Female,Marion Stewart,Pomona,CA,California,91766,United States,North America,1952-12-04
13473,1863578,Female,Marivel Eberhart,Eugene,OR,Oregon,97401,United States,North America,1959-08-08
13474,1864077,Male,Todd Favreau,Hamilton,OH,Ohio,45011,United States,North America,1975-11-24
13475,1864354,Female,Bonnie Benoit,Lubbock,TX,Texas,79401,United States,North America,1963-06-02
13476,1864461,Male,Roger Stevenson,Hanceville,AL,Alabama,35077,United States,North America,1938-08-03
